# ORB-slam3's format: time[ns], wx(rad/s), wy, wz, ax(m/s2), ay, az
101587334333,0.001076,0.001006,-0.000328,0.016194,0.032511,-9.719526
101597334333,0.001204,0.000984,-0.000333,0.064349,0.031955,-9.651344
101607334333,0.001309,0.000990,-0.000276,0.109672,0.046713,-9.791425
101617334333,0.001339,0.000962,-0.000233,0.088809,0.057501,-9.903151
101627334333,0.001290,0.000915,-0.000322,0.154861,0.017554,-9.969980
101637334333,0.001249,0.000931,-0.000307,0.169966,0.006127,-10.097412
101647334333,0.001205,0.000864,-0.000255,0.191795,0.002161,-10.137595
101657334333,0.001061,0.000732,-0.000360,0.192632,-0.000826,-10.234661
101667334333,0.000925,0.000659,-0.000292,0.241451,-0.023370,-10.308378
101677334333,0.000788,0.000566,-0.000293,0.279405,-0.000077,-10.342078
101687334333,0.000574,0.000467,-0.000305,0.316701,-0.015889,-10.344334
101697334333,0.000280,0.000276,-0.000323,0.294598,-0.000324,-10.355672
101707334333,-0.000013,0.000152,-0.000304,0.316441,-0.067553,-10.286956
101717334333,-0.000228,0.000030,-0.000274,0.299718,-0.106052,-10.212285
101727334333,-0.000391,-0.000047,-0.000212,0.275346,-0.146411,-10.128220
101737334333,-0.000596,-0.000134,-0.000229,0.261932,-0.172267,-10.092155
101747334333,-0.000704,-0.000228,-0.000136,0.205529,-0.164544,-9.993419
101757334333,-0.000826,-0.000350,-0.000077,0.203460,-0.199597,-9.962280
101767334333,-0.000964,-0.000405,0.000049,0.177479,-0.206871,-9.937397
101777334333,-0.000967,-0.000483,0.000150,0.152513,-0.194763,-9.932422
101787334333,-0.001040,-0.000558,0.000270,0.109768,-0.174710,-9.973223
101797334333,-0.000944,-0.000591,0.000385,0.120948,-0.137590,-10.008638
101807334333,-0.000917,-0.000578,0.000522,0.101869,0.006779,-9.961945
101817334333,-0.000943,-0.000617,0.000628,0.054560,0.077785,-9.894837
101827334333,-0.000868,-0.000695,0.000720,0.065264,0.193049,-9.821749
101837334333,-0.000874,-0.000641,0.000825,0.067374,0.273689,-9.724335
101847334333,-0.000845,-0.000587,0.000921,0.106850,0.356765,-9.666889
101857334333,-0.000821,-0.000518,0.000895,0.025355,0.364121,-9.614454
101867334333,-0.000833,-0.000475,0.000984,0.057736,0.381720,-9.563775
101877334333,-0.000814,-0.000391,0.000894,-0.010926,0.396755,-9.557947
101887334333,-0.000859,-0.000340,0.000895,0.032793,0.336385,-9.545498
101897334333,-0.000878,-0.000170,0.000775,0.001263,0.199113,-9.594370
101907334333,-0.000881,-0.000082,0.000741,0.001903,0.113657,-9.646606
101917334333,-0.000828,0.000051,0.000547,0.020458,0.130298,-9.681345
101927334333,-0.000871,0.000128,0.000496,0.075672,0.081561,-9.741600
101937334333,-0.000806,0.000155,0.000413,0.066146,0.092292,-9.774999
101947334333,-0.000769,0.000265,0.000273,0.109722,0.116111,-9.781714
101957334333,-0.000700,0.000338,0.000240,0.095104,0.088686,-9.819964
101967334333,-0.000514,0.000351,0.000152,0.098805,0.098841,-9.788945
101977334333,-0.000451,0.000348,-0.000009,0.142368,0.127628,-9.761929
101987334333,-0.000296,0.000308,-0.000071,0.153287,0.096538,-9.717377
101997334333,-0.000104,0.000184,-0.000227,0.175869,0.147164,-9.625439
102007334333,0.000103,0.000157,-0.000282,0.189813,0.117833,-9.479456
102017334333,0.000336,0.000071,-0.000464,0.183127,0.077494,-9.497382
102027334333,0.000536,-0.000052,-0.000433,0.220444,0.036451,-9.569982
102037334333,0.000686,-0.000120,-0.000536,0.197929,-0.034786,-9.621298
102047334333,0.000834,-0.000215,-0.000668,0.176694,-0.077861,-9.678082
102057334333,0.000995,-0.000315,-0.000646,0.185323,-0.104426,-9.745080
102067334333,0.001094,-0.000434,-0.000674,0.155998,-0.155086,-9.793122
102077334333,0.001204,-0.000457,-0.000705,0.151899,-0.145469,-9.885106
102087334333,0.001243,-0.000594,-0.000695,0.149687,-0.100003,-9.964695
102097334333,0.001304,-0.000755,-0.000730,0.134937,-0.082293,-10.055671
102107334333,0.001398,-0.000826,-0.000680,0.148308,-0.012246,-10.118923
102117334333,0.001415,-0.000878,-0.000569,0.121062,0.008429,-10.095406
102127334333,0.001436,-0.001024,-0.000592,0.141458,0.016513,-10.017765
102137334333,0.001436,-0.001101,-0.000630,0.068283,-0.019637,-9.873000
102147334333,0.001432,-0.001081,-0.000543,0.032101,0.008845,-9.815188
102157334333,0.001267,-0.001103,-0.000478,0.029083,-0.042891,-9.729618
102167334333,0.001184,-0.001015,-0.000476,0.021605,-0.029590,-9.668523
102177334333,0.001072,-0.000984,-0.000411,0.017593,-0.042960,-9.660587
102187334333,0.000925,-0.000841,-0.000341,-0.022475,-0.032935,-9.604402
102197334333,0.000773,-0.000751,-0.000307,-0.035383,-0.045626,-9.672917
102207334333,0.000559,-0.000539,-0.000208,-0.069527,-0.038565,-9.801256
102217334333,0.000378,-0.000413,-0.000170,-0.060695,-0.056408,-9.890034
102227334333,0.000150,-0.000251,-0.000087,-0.089874,0.012017,-9.885341
102237334333,-0.000084,-0.000066,-0.000048,-0.024734,-0.000602,-9.909488
102247334333,-0.000255,0.000113,0.000005,-0.026671,0.008938,-9.913596
102257334333,-0.000434,0.000260,0.000050,0.015971,0.004867,-9.921451
102267334333,-0.000594,0.000370,0.000159,0.050184,0.017317,-9.846484
102277334333,-0.000692,0.000495,0.000175,0.027564,0.051767,-9.843616
102287334333,-0.000712,0.000676,0.000218,0.077930,-0.000734,-9.711312
102297334333,-0.000804,0.000702,0.000201,0.102963,0.026703,-9.612784
102307334333,-0.000829,0.000806,0.000352,0.092889,-0.008923,-9.489018
102317334333,-0.000880,0.000834,0.000389,0.144193,-0.001323,-9.381718
102327334333,-0.000885,0.000913,0.000367,0.134670,0.005089,-9.464365
102337334333,-0.000908,0.000955,0.000394,0.154829,0.086221,-9.615567
102347334333,-0.000901,0.001041,0.000428,0.167658,0.098013,-9.765935
102357334333,-0.000885,0.000917,0.000391,0.199087,0.148404,-9.873504
102367334333,-0.000907,0.000883,0.000366,0.179770,0.165484,-9.956943
102377334333,-0.000789,0.000743,0.000442,0.167202,0.182276,-10.077542
102387334333,-0.000761,0.000624,0.000386,0.169543,0.186445,-10.147116
102397334333,-0.000688,0.000474,0.000344,0.198220,0.181026,-10.157620
102407334333,-0.000621,0.000340,0.000326,0.191606,0.161823,-10.154877
102417334333,-0.000488,0.000151,0.000251,0.184485,0.088545,-10.066673
102427334333,-0.000325,-0.000094,0.000134,0.177808,0.055050,-9.993926
102437334333,-0.000266,-0.000226,0.000126,0.143271,0.044530,-9.904463
102447334333,-0.000275,-0.000463,0.000121,0.089827,0.042880,-9.859226
102457334333,-0.000153,-0.000456,0.000027,0.105352,0.032199,-9.777985
102467334333,-0.000000,-0.000601,0.000027,0.048296,0.001404,-9.724438
102477334333,0.000036,-0.000601,-0.000067,0.036532,-0.048429,-9.713175
102487334333,-0.000007,-0.000673,-0.000084,-0.020978,-0.021825,-9.743188
102497334333,0.000093,-0.000577,-0.000080,-0.044262,-0.033488,-9.821895
102507334333,0.000107,-0.000516,-0.000100,-0.040935,-0.023482,-9.956534
102517334333,0.000132,-0.000350,-0.000107,-0.081026,0.038879,-10.149244
102527334333,0.000210,-0.000228,-0.000077,-0.141831,0.041673,-10.431942
102537334333,0.000169,-0.000027,-0.000072,-0.194814,0.011289,-10.388809
102547334333,0.000214,0.000180,-0.000058,-0.275512,0.038487,-10.364295
102557334333,0.000179,0.000310,-0.000050,-0.342861,-0.000423,-10.358470
102567334333,0.000285,0.000419,-0.000043,-0.438545,-0.019912,-10.280785
102577334333,0.000194,0.000463,0.000071,-0.488660,0.004876,-10.262725
102587334333,0.000275,0.000532,0.000038,-0.588678,-0.051130,-10.175289
102597334333,0.000201,0.000615,0.000091,-0.657676,-0.067300,-10.058750
102607334333,0.000272,0.000625,0.000145,-0.748403,-0.041605,-9.892977
102617334333,0.000248,0.000657,0.000246,-0.783341,-0.023736,-9.718654
102627334333,0.000280,0.000636,0.000295,-0.852845,-0.019102,-9.513755
102637334333,0.000295,0.000600,0.000345,-0.895030,-0.000892,-9.451193
102647334333,0.000281,0.000537,0.000389,-0.861222,0.104796,-9.510275
102657334333,0.000319,0.000562,0.000448,-0.868034,0.126278,-9.571325
102667334333,0.000321,0.000505,0.000479,-0.879493,0.190762,-9.617136
102677334333,0.000277,0.000369,0.000514,-0.817217,0.223569,-9.643061
102687334333,0.000320,0.000254,0.000442,-0.875578,0.231905,-9.664529
102697334333,0.000358,0.000157,0.000462,-0.813103,0.247743,-9.722866
102707334333,0.000271,0.000069,0.000453,-0.817039,0.243548,-9.762491
102717334333,0.000313,-0.000102,0.000346,-0.802402,0.221088,-9.737589
102727334333,0.000316,-0.000222,0.000356,-0.834685,0.165770,-9.721022
102737334333,0.000222,-0.000386,0.000305,-0.766256,0.095249,-9.668500
102747334333,0.000227,-0.000524,0.000158,-0.695801,0.057945,-9.611506
102757334333,0.000181,-0.000639,0.000102,-0.611452,0.073281,-9.610739
102767334333,0.000140,-0.000710,0.000006,-0.480423,0.045448,-9.528391
102777334333,0.000112,-0.000654,-0.000030,-0.381131,0.031899,-9.498017
102787334333,0.000066,-0.000607,-0.000198,-0.284703,0.042789,-9.501431
102797334333,0.000006,-0.000465,-0.000247,-0.212134,0.025534,-9.537331
102807334333,-0.000114,-0.000336,-0.000347,-0.134099,0.060107,-9.646335
102817334333,-0.000197,-0.000144,-0.000381,0.031759,0.042564,-9.827492
102827334333,-0.000291,0.000100,-0.000522,0.123240,0.059974,-10.057475
102837334333,-0.000423,0.000310,-0.000589,0.239242,0.066507,-10.402791
102847334333,-0.000517,0.000734,-0.000699,0.216601,0.000119,-10.443089
102857334333,-0.000540,0.000890,-0.000733,0.175919,-0.044978,-10.402562
102867334333,-0.000659,0.001128,-0.000800,0.120071,-0.139657,-10.384894
102877334333,-0.000647,0.001343,-0.000808,0.144162,-0.184135,-10.338505
102887334333,-0.000704,0.001474,-0.000820,0.083907,-0.204203,-10.323327
102897334333,-0.000683,0.001652,-0.000780,0.084923,-0.214642,-10.167778
102907334333,-0.000612,0.001662,-0.000729,0.026628,-0.249830,-10.027641
102917334333,-0.000648,0.001700,-0.000662,0.005107,-0.232958,-9.813226
102927334333,-0.000596,0.001724,-0.000670,0.020419,-0.142184,-9.536546
102937334333,-0.000499,0.001757,-0.000543,-0.030903,-0.067626,-9.246110
102947334333,-0.000384,0.001637,-0.000468,-0.053583,0.005071,-9.211584
102957334333,-0.000244,0.001617,-0.000336,-0.016190,0.035663,-9.361693
102967334333,-0.000209,0.001494,-0.000223,0.045253,0.121808,-9.585137
102977334333,-0.000074,0.001296,-0.000090,0.050920,0.141227,-9.758171
102987334333,-0.000045,0.001093,-0.000053,0.083086,0.140489,-9.885757
102997334333,0.000065,0.000845,-0.000038,0.121413,0.200537,-10.079854
103007334333,0.000045,0.000726,0.000067,0.091635,0.216810,-10.278009
103017334333,0.000099,0.000386,0.000153,0.151484,0.161039,-10.404647
103027334333,0.000131,0.000085,0.000149,0.175729,0.178455,-10.446251
103037334333,0.000240,-0.000206,0.000204,0.176699,0.120491,-10.500621
103047334333,0.000181,-0.000586,0.000176,0.216103,0.065955,-10.507385
103057334333,0.000273,-0.000964,0.000219,0.218535,0.088350,-10.270383
103067334333,0.000230,-0.001224,0.000242,0.156751,0.177314,-10.116047
103077334333,0.000279,-0.001514,0.000186,0.154930,0.182510,-9.930624
103087334333,0.000315,-0.001636,0.000182,0.145592,0.176174,-9.811539
103097334333,0.000294,-0.001791,0.000188,0.104338,0.209214,-9.674763
103107334333,0.000329,-0.001854,0.000104,0.142950,0.255981,-9.698292
103117334333,0.000217,-0.001837,0.000082,0.115555,0.235369,-9.723335
103127334333,0.000230,-0.001852,0.000036,0.124106,0.223321,-9.853025
103137334333,0.000198,-0.001812,-0.000013,0.044502,0.233267,-10.024257
103147334333,0.000180,-0.001635,-0.000177,0.053379,0.097284,-10.321277
103157334333,0.000196,-0.001465,-0.000266,0.080515,0.047063,-10.279688
103167334333,0.000085,-0.001335,-0.000314,0.071620,-0.033753,-10.137738
103177334333,0.000085,-0.001100,-0.000356,0.106598,-0.071005,-9.982883
103187334333,0.000062,-0.000927,-0.000443,0.107908,-0.108863,-9.783065
103197334333,0.000054,-0.000735,-0.000434,0.107953,-0.153595,-9.642240
103207334333,0.000065,-0.000639,-0.000457,0.110864,-0.187186,-9.449113
103217334333,0.000029,-0.000445,-0.000433,0.146862,-0.173129,-9.301059
103227334333,0.000020,-0.000227,-0.000436,0.161424,-0.134073,-9.058325
103237334333,0.000097,-0.000078,-0.000391,0.144338,-0.119739,-8.909561
103247334333,0.000075,0.000163,-0.000369,0.147766,-0.071714,-8.683325
103257334333,0.000036,0.000258,-0.000256,0.163004,0.024000,-8.734857
103267334333,0.000133,0.000462,-0.000146,0.074742,0.000318,-8.959761
103277334333,0.000121,0.000547,-0.000061,0.023997,0.019141,-9.171149
103287334333,0.000052,0.000632,-0.000076,-0.053382,0.034248,-9.375606
103297334333,0.000099,0.000655,0.000066,-0.082582,0.063304,-9.587848
103307334333,0.000107,0.000569,0.000106,-0.150196,0.067660,-9.720265
103317334333,0.000073,0.000537,0.000253,-0.265262,0.035141,-9.817804
103327334333,0.000089,0.000427,0.000282,-0.310764,0.061773,-9.899962
103337334333,0.000077,0.000289,0.000349,-0.429712,0.027521,-9.879478
103347334333,0.000037,0.000022,0.000457,-0.438285,0.039552,-9.811286
103357334333,0.000005,-0.000221,0.000459,-0.493931,0.016313,-9.699936
103367334333,-0.000001,-0.000516,0.000556,-0.384856,0.072498,-9.640984
103377334333,-0.000081,-0.000674,0.000589,-0.259829,0.187379,-9.632090
103387334333,-0.000039,-0.000900,0.000608,-0.151779,0.216660,-9.648884
103397334333,-0.000096,-0.001030,0.000556,-0.011473,0.304558,-9.651223
103407334333,-0.000054,-0.001180,0.000496,0.101948,0.353759,-9.679505
103417334333,-0.000033,-0.001243,0.000457,0.232881,0.390782,-9.729775
103427334333,-0.000049,-0.001260,0.000373,0.365579,0.408518,-9.921940
103437334333,-0.000004,-0.001331,0.000281,0.478988,0.380124,-10.106443
103447334333,0.000043,-0.001300,0.000077,0.599026,0.300289,-10.347629
103457334333,0.000048,-0.001189,-0.000041,0.728551,0.190785,-10.644321
103467334333,0.000108,-0.001067,-0.000219,0.656550,0.073806,-10.625791
103477334333,0.000172,-0.000986,-0.000355,0.563474,-0.065349,-10.530979
103487334333,0.000172,-0.000926,-0.000443,0.490379,-0.209239,-10.323232
103497334333,0.000193,-0.000770,-0.000561,0.340320,-0.319101,-10.226893
103507334333,0.000171,-0.000668,-0.000554,0.216785,-0.357030,-10.074466
103517334333,0.000151,-0.000452,-0.000617,0.111324,-0.430610,-9.906874
103527334333,0.000210,-0.000283,-0.000533,-0.010444,-0.445469,-9.791407
103537334333,0.000167,-0.000156,-0.000526,-0.092455,-0.366834,-9.615807
103547334333,0.000080,0.000104,-0.000422,-0.224791,-0.355987,-9.496244
103557334333,0.000124,0.000403,-0.000285,-0.300438,-0.188630,-9.418402
103567334333,-0.000012,0.000519,-0.000069,-0.364225,-0.052310,-9.398314
103577334333,-0.000049,0.000726,0.000070,-0.319352,-0.018028,-9.524684
103587334333,-0.000081,0.000839,0.000197,-0.256388,0.087927,-9.676178
103597334333,-0.000083,0.001078,0.000288,-0.223834,0.172900,-9.831455
103607334333,-0.000098,0.001082,0.000418,-0.208961,0.219371,-9.832366
103617334333,-0.000018,0.001128,0.000583,-0.122701,0.231848,-9.912650
103627334333,-0.000022,0.001138,0.000699,-0.091798,0.276275,-9.894481
103637334333,-0.000006,0.001168,0.000676,-0.034433,0.253667,-9.866946
103647334333,0.000096,0.001097,0.000740,-0.002020,0.240457,-9.818069
103657334333,0.000104,0.000956,0.000753,0.077864,0.169132,-9.635535
103667334333,0.000199,0.000869,0.000773,0.107577,0.067539,-9.434709
103677334333,0.000284,0.000706,0.000727,0.052115,0.087721,-9.527562
103687334333,0.000362,0.000555,0.000782,0.093639,0.144934,-9.595781
103697334333,0.000461,0.000444,0.000755,0.050158,0.195271,-9.688765
103707334333,0.000428,0.000299,0.000724,0.026397,0.269396,-9.777656
103717334333,0.000479,0.000148,0.000568,0.024518,0.278497,-9.891014
103727334333,0.000538,0.000067,0.000517,-0.029188,0.274453,-10.032843
103737334333,0.000507,-0.000050,0.000443,-0.047459,0.291324,-10.165549
103747334333,0.000501,-0.000103,0.000264,-0.088076,0.254442,-10.292799
103757334333,0.000558,-0.000174,0.000167,-0.116996,0.217356,-10.492412
103767334333,0.000554,-0.000255,-0.000073,-0.186707,0.141049,-10.678116
103777334333,0.000446,-0.000333,-0.000274,-0.164834,0.022224,-10.691690
103787334333,0.000415,-0.000389,-0.000357,-0.136887,-0.093800,-10.491596
103797334333,0.000303,-0.000386,-0.000461,-0.069623,-0.246210,-10.305486
103807334333,0.000273,-0.000383,-0.000506,-0.080903,-0.330315,-10.209429
103817334333,0.000228,-0.000349,-0.000563,-0.065136,-0.400306,-10.056665
103827334333,-0.000000,-0.000214,-0.000604,-0.045735,-0.481149,-9.926602
103837334333,-0.000137,-0.000212,-0.000499,-0.058355,-0.472825,-9.863005
103847334333,-0.000296,-0.000102,-0.000454,0.046066,-0.484774,-9.748383
103857334333,-0.000558,0.000026,-0.000336,0.036935,-0.400165,-9.753447
103867334333,-0.000750,0.000222,-0.000185,0.064873,-0.255935,-9.705638
103877334333,-0.000944,0.000428,-0.000045,0.039754,-0.122574,-9.816687
103887334333,-0.001150,0.000536,0.000067,0.100073,0.041588,-9.862370
103897334333,-0.001349,0.000684,0.000255,0.024591,0.076670,-9.883021
103907334333,-0.001465,0.000771,0.000358,0.036026,0.216398,-9.963799
103917334333,-0.001601,0.000804,0.000418,0.052525,0.270461,-9.967686
103927334333,-0.001665,0.000827,0.000491,0.055325,0.381465,-9.961604
103937334333,-0.001686,0.000816,0.000565,0.022722,0.356466,-9.946441
103947334333,-0.001647,0.000778,0.000500,0.038379,0.362267,-9.838323
103957334333,-0.001650,0.000707,0.000576,0.036791,0.355704,-9.757106
103967334333,-0.001583,0.000628,0.000559,0.036775,0.260257,-9.591416
103977334333,-0.001423,0.000502,0.000533,0.030393,0.170215,-9.326607
103987334333,-0.001350,0.000351,0.000425,0.052329,0.173157,-9.323084
103997334333,-0.001178,0.000186,0.000394,0.016024,0.124000,-9.335157
104007334333,-0.001034,0.000048,0.000317,0.027837,0.151019,-9.412943
104017334333,-0.000853,-0.000051,0.000312,0.030948,0.183994,-9.457946
104027334333,-0.000611,-0.000135,0.000167,0.036078,0.189664,-9.504688
104037334333,-0.000427,-0.000205,0.000113,0.030083,0.178752,-9.542151
104047334333,-0.000329,-0.000253,0.000029,0.027929,0.136653,-9.681201
104057334333,-0.000031,-0.000289,-0.000012,0.021268,0.196746,-9.791126
104067334333,0.000141,-0.000332,-0.000098,0.006199,0.171621,-9.962516
104077334333,0.000369,-0.000366,-0.000139,-0.004555,0.152311,-10.160549
104087334333,0.000660,-0.000289,-0.000259,0.030773,0.160729,-10.179161
104097334333,0.000859,-0.000278,-0.000370,-0.014413,0.081572,-10.154183
104107334333,0.000967,-0.000187,-0.000432,-0.009205,0.070868,-10.115174
104117334333,0.001189,-0.000211,-0.000478,-0.029845,-0.003093,-10.058114
104127334333,0.001244,-0.000217,-0.000568,-0.054109,0.007817,-9.982131
104137334333,0.001302,-0.000085,-0.000597,-0.000617,-0.030519,-9.976562
104147334333,0.001326,-0.000009,-0.000668,-0.039898,-0.073350,-9.929237
104157334333,0.001264,-0.000027,-0.000633,-0.012628,-0.067230,-9.885307
104167334333,0.001252,0.000122,-0.000631,-0.068748,-0.033914,-9.835185
104177334333,0.001126,0.000142,-0.000733,-0.047587,0.008517,-9.844580
104187334333,0.001013,0.000272,-0.000722,-0.081458,0.050121,-9.864546
104197334333,0.000901,0.000426,-0.000624,-0.049634,0.012163,-9.846139
104207334333,0.000783,0.000482,-0.000588,-0.000331,-0.017461,-9.902375
104217334333,0.000619,0.000512,-0.000622,-0.022214,-0.035508,-9.884074
104227334333,0.000549,0.000521,-0.000569,0.018658,-0.011185,-9.895449
104237334333,0.000433,0.000553,-0.000513,0.030209,-0.010711,-9.892911
104247334333,0.000299,0.000599,-0.000501,0.014109,-0.031199,-9.847821
104257334333,0.000149,0.000481,-0.000475,0.060350,-0.044580,-9.774546
104267334333,0.000056,0.000387,-0.000406,0.063772,-0.049334,-9.749739
104277334333,-0.000046,0.000340,-0.000362,0.041556,-0.030745,-9.581954
104287334333,-0.000095,0.000170,-0.000262,0.130310,-0.049234,-9.429170
104297334333,-0.000233,0.000067,-0.000192,0.077073,0.006955,-9.455058
104307334333,-0.000261,-0.000047,-0.000111,0.068623,0.024643,-9.461144
104317334333,-0.000352,-0.000107,-0.000009,0.063618,0.066974,-9.511054
104327334333,-0.000347,-0.000123,0.000026,0.042450,0.056478,-9.637457
104337334333,-0.000367,-0.000332,0.000120,0.028703,0.047214,-9.658374
